title,price,area,location,info,date,page
Chính chủ cho thuê căn hộ Làng Quốc Tế Thăng Long 105m2,14 triệu/tháng,105 m²,Quận Cầu Giấy,2 PN  Chung cư,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=17
"Cho thuê biệt thự Cổ Linh, 230m2 - 4 tầng, 25tr/t",25 triệu/tháng,230 m²,Quận Long Biên,5 PN  Nhà biệt thự,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=17
"Cho thuê nhà mặt phố Chùa Bộc, 110m2 x 3 tầng, 100tr/t",100 triệu/tháng,330 m²,Quận Đống Đa,Mặt bằng kinh doanh,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=17
"Ngõ 6 Đội Nhân chợ Vĩnh Phúc gần Đội Cấn, viện quân Y","2,2 triệu/tháng",20 m²,Quận Ba Đình,N/A,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=17
PHÒNG TRỌ KHÉP KÍN TẠI VĨNH QUỲNH CHÍNH CHỦ CHO THUÊ,"1,3 triệu/tháng",17 m²,Huyện Thanh Trì,N/A,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=17
"Phòng Trọ: Gần hồ Đền Lừ, Hoàng Mai, HN","1,7 triệu/tháng",20 m²,Quận Hoàng Mai,Nội thất đầy đủ,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=17
". ĐC : Ngõ Giếng Mứt - phố Bạch Mai gần trung tâm thương mại Chợ Mơ ,","2,5 triệu/tháng",20 m²,Quận Hai Bà Trưng,Nội thất đầy đủ,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=17
phong.tro.quan.hoan.kiem,"1,1 triệu/tháng",10 m²,Quận Hoàn Kiếm,Nhà trống,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=17
Cần cho thuê căn hộ chung cư Lilama 124 Minh Khai,13 triệu/tháng,76 m²,Quận Hai Bà Trưng,2 PN  Chung cư,Tin nổi bật,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=17
"PHÒNG  Ở NGÕ 190 NGUYỄN TRÃI,GẦN ROYAL CITY& NGÃ TƯ SỞ-Ở NGAY","1,8 triệu/tháng",30 m²,Quận Thanh Xuân,N/A,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=17
Cho thuê phòng ở ngõ 105 Láng Hạ - Yên Lãng vào ở ngay,"2,3 triệu/tháng",30 m²,Quận Đống Đa,N/A,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=17
BÓC SEAL CĂN HỘ 2N1K TẠI YÊN HÒA,9 triệu/tháng,35 m²,Quận Cầu Giấy,"2 PN  Căn hộ dịch vụ, mini",hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=17
"Phòng trọ chính chủ, giá rẻ, khép kín, riêng tư, an ninh, có điều hòa","1,6 triệu/tháng",25 m²,Quận Thanh Xuân,N/A,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=17
CHO THUÊ PHÒNG TẠI TRƯỜNG CHINH - NGÃ TƯ SỞ VÀ TÔN THẤT TÙNG,2 triệu/tháng,30 m²,Quận Đống Đa,N/A,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=17
"🏠 Cho thuê phòng trọ khép kín – Minh Khai, đối diện Times City",3 triệu/tháng,28 m²,Quận Hai Bà Trưng,Nhà trống,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=18
cho thuê phòng Studio đầy đủ nội thất ngõ 191 Lê Quang Đạo,"4,3 triệu/tháng",25 m²,Quận Nam Từ Liêm,Nội thất đầy đủ,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=18
Căn hộ Studio 2n1k Ngõ 295 Bạch Mai 10tr5,"10,5 triệu/tháng",60 m²,Quận Hai Bà Trưng,"2 PN  Căn hộ dịch vụ, mini",hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=18
"cho thuê văn phòng, kho thông sàn",7 triệu/tháng,82 m²,Quận Hoàng Mai,Văn phòng  Bàn giao thô,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=18
Cho thuê nhà 4 tầng mặt ngõ đường Lĩnh Nam,6 triệu/tháng,25 m²,Quận Hoàng Mai,"2 PN  Hướng Tây Nam  Nhà ngõ, hẻm",hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=18
Cho thuê căn hộ chung cư Keangnam Hanoi Landmark Tower 4 phòng ngủ,60 triệu/tháng,156 m²,Quận Nam Từ Liêm,4 PN  Chung cư,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=18
"Phòng trọ gác xép vskk chính chủ đường Trương Định cách khu BKX 2,5km",3 triệu/tháng,23 m²,Quận Hoàng Mai,Nhà trống,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=18
CHO THUÊ CĂN HỘ TẠI ĐỐNG ĐA - 110m2/4PN,10 triệu/tháng,110 m²,Quận Đống Đa,"4 PN  Tập thể, cư xá",hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=18
"Cho thuê căn hộ chung cư ĐÔ thị Định Công, DT 100m2, 3PN, 2WC, đủ đồ",12 triệu/tháng,100 m²,Quận Hoàng Mai,3 PN  Chung cư,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=18
"Phòng trọ 12m2 ngõ Xã Đàn 2, Đống Đa","2,2 triệu/tháng",12 m²,Quận Đống Đa,Nội thất đầy đủ,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=18
"CHO THUÊ NHÀ RIÊNG NGÕ 569 LẠC LONG QUÂN - 50m2x3 tầng, 3PN",12 triệu/tháng,50 m²,Quận Tây Hồ,"3 PN  Nhà ngõ, hẻm",hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=18
Mặt tiền tầng 1 cho thuê kinh doanh,"6,5 triệu/tháng",50 m²,Quận Hà Đông,Shophouse  Hoàn thiện cơ bản,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=18
"cho nhóm sv thuê hoặc hộ gia đình , nhà riêng k chung chủ",7 triệu/tháng,30 m²,Quận Hai Bà Trưng,2 PN  Nhà phố liền kề,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=18
LÊN LỊCH XEM CĂN DUPLEX FULL ĐỒ BAN CÔNG GẦN HỌC VIỆN BƯU CHÍNH,"5,8 triệu/tháng",30 m²,Quận Cầu Giấy,1 PN  Duplex,Tin nổi bật,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=18
"Đập hộp CCMN 30M2 full đồ, ban công thoáng mát, tại Trường Chinh","5,8 triệu/tháng",30 m²,Quận Đống Đa,"1 PN  Căn hộ dịch vụ, mini",hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=18
"PHÒNG FULL NỘI THẤT– KHÔNG CHUNG CHỦ – ĐIỆN NƯỚC GIÁ RẺ, WIFI MIỄN PHÍ",4 triệu/tháng,31 m²,Quận Long Biên,Nội thất đầy đủ,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=18
TT72 - CCMN FULL ĐỒ KHU VỰC CẦU DIỄN - BẮC TỪ LIÊM,"3,85 triệu/tháng",25 m²,Quận Cầu Giấy,N/A,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=18
"Cho thuê văn phòng, mặt bằng kinh doanh, tầng 2 phố Lê Thánh Tông",22 triệu/tháng,156 m²,Quận Hoàn Kiếm,Văn phòng,Tin nổi bật,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=18
"Cho thuê căn hộ giá rẻ 2,5 triệu/ phòng tại Ngọc Hồi, Hoàng Liệt,gần","2,5 triệu/tháng",57 m²,Quận Hoàng Mai,Nội thất đầy đủ,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=18
KHAI TRƯƠNG CĂN HỘ GÁC XÉP FULL ĐỒ BAN CÔNG GẦN HỌC VIỆN BƯU CHÍNH,"5,8 triệu/tháng",30 m²,Quận Tây Hồ,"1 PN  Căn hộ dịch vụ, mini",Tin nổi bật,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=18
"CCMN 30m2 Full nội thất, ban công, máy giặt tại Trương Định",5 triệu/tháng,30 m²,Quận Hoàng Mai,"1 PN  Căn hộ dịch vụ, mini",hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=19
"🏢CHUNG CƯ MINI NAM TỪ LIÊM – Phòng đẹp, Full nội thất, Giá dịch vụ rẻ","4,5 triệu/tháng",25 m²,Quận Nam Từ Liêm,Nội thất đầy đủ,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=19
"Cho thuê phòng trọ Học viện Ngân Hàng (số 59 ngõ 43 Chùa Bộc, Hà Nội)","3,5 triệu/tháng",15 m²,Quận Đống Đa,Nhà trống,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=19
Cho thuê mặt bằng kinh doanh trung tâm phường Hai Bà Trưng,15 triệu/tháng,48 m²,Quận Hai Bà Trưng,Mặt bằng kinh doanh  Bàn giao thô,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=19
"Cho thuê mặt bằng mặt tiền 6m, rộng 25m2, đường Phùng Hưng, Hà Đông",17 triệu/tháng,25 m²,Quận Hà Đông,Mặt bằng kinh doanh  Hoàn thiện cơ bản,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=19
Cho thuê Homestay giá chỉ 1.5 triệu/tháng phòng đầy đủ nội thất,"1,5 triệu/tháng",55 m²,Quận Hai Bà Trưng,N/A,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=19
Cho thuê Homestay giá chỉ 1.3 triệu/tháng phòng đầy đủ nội thất,"1,3 triệu/tháng",55 m²,Quận Bắc Từ Liêm,N/A,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=19
phòng 20m2 khép kín rỗng rãi thoáng mát,"1,3 triệu/tháng",20 m²,Quận Hà Đông,Nội thất đầy đủ,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=19
"Cho thuê nhà nguyên căn 63m2x4 tầng làm văn phòng, nhà ở",15 triệu/tháng,63 m²,Quận Hoàng Mai,"5 PN  Hướng Đông Nam  Nhà ngõ, hẻm",hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=19
Căn hộ 55m2 2PN Vinhomes Ocean Park Gia Lâm Hà Nội chỉ 7.000.000,7 triệu/tháng,55 m²,Huyện Gia Lâm,2 PN  Chung cư,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=19
"Studio Xuân Thuỷ_ban công, gác xép rộng_full đồ_sát Sư Phạm_k gh ng","4,4 triệu/tháng",35 m²,Quận Cầu Giấy,Nội thất cao cấp,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=19
"TT133 - phòng xinh ngay thung lũng Hoa Hồ Tây , Lotte Malll","4,75 triệu/tháng",22 m²,Quận Tây Hồ,N/A,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=19
🏠 Phòng đẹp cần cho thuê ở NGUYỄN CHÍ THANH - HUỲNH THÚC KHÁNG,"3,5 triệu/tháng",25 m²,Quận Đống Đa,Nội thất đầy đủ,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=19
TT154 - PHÒNG ĐƠN BAN CÔNG – FULL ĐỒ – XUÂN LA – TÂY HỒ,"6,05 triệu/tháng",25 m²,Quận Tây Hồ,Nội thất đầy đủ,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=19
"Phòng trọ cách đại học y 500m, hvnh 1 km, bách khoa, ktqd","3,3 triệu/tháng",20 m²,Quận Thanh Xuân,N/A,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=19
"Cho thuê nhà liền kề khu đô thị Định Công, DT 85m2 x 4 tầng, đường 13m",25 triệu/tháng,85 m²,Quận Hoàng Mai,5 PN  Nhà phố liền kề,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=19
"TT62- CCMN GIÁ RẺ FULL ĐỒ TỪ A--Z  NGUYÊN XÁ  , CẦU DIỄN","4,15 triệu/tháng",25 m²,Quận Nam Từ Liêm,"1 PN  Căn hộ dịch vụ, mini",hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=19
"TT125 - GIÁ RẺ VÔ ĐỊCH KHU PHỐ NHỔN , NGUYÊN XÁ CẦU DIỄN","4,15 triệu/tháng",30 m²,Quận Nam Từ Liêm,"1 PN  Căn hộ dịch vụ, mini",hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=19
"TT68 — Gác xép full đồ ban công thoáng Phú Diễn , Bắc Từ Liêm","3,95 triệu/tháng",25 m²,Quận Bắc Từ Liêm,1 PN  Duplex,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=19
"Cho thuê phòng trọ 30m2, tại nghi tàm, full đồ khép kín ở ngay","3,9 triệu/tháng",30 m²,Quận Tây Hồ,Nội thất đầy đủ,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=19
Cho thuê nhà nguyên căn 4 tầng,11 triệu/tháng,30 m²,Quận Thanh Xuân,"3 PN  Nhà ngõ, hẻm",Tin nổi bật,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=20
cho thuê chung cư đường sắt 35 láng hạ,"8,5 triệu/tháng",70 m²,Quận Ba Đình,2 PN  Chung cư,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=20
"CCMN Phòng trọ mới 1K1N+gác 35m2 Full đồ, đường Ciputra, P.Phú Thượng","4,8 triệu/tháng",35 m²,Quận Tây Hồ,N/A,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=20
Cho thuê ccmn phố Định Công. Gác xép 30m2. Thang máy. Giá 4Tr6,"4,6 triệu/tháng",30 m²,Quận Hoàng Mai,"1 PN  Căn hộ dịch vụ, mini",hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=20
Cho thuê VĂN PHÒNG  tại VINHOMES SKYLAKE,407650 đ/tháng,600 m²,Quận Nam Từ Liêm,Văn phòng,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=20
Cho thuê nhà riêng tại Miêu Nha- Tây Mỗ- Nam Từ Liêm-Hà Nôi,"6,5 triệu/tháng",50 m²,Quận Nam Từ Liêm,"2 PN  Hướng Đông Nam  Nhà ngõ, hẻm",hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=20
CHO THUÊ MBKD MỄ TRÌ HẠ,13 triệu/tháng,60 m²,Quận Nam Từ Liêm,Mặt bằng kinh doanh,Tin nổi bật,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=20
1 ngủ 1 khách full nội thất tiện nghi trung tâm Hà Nội-Giảm sâu!,"10,3 triệu/tháng",50 m²,Quận Ba Đình,N/A,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=20
"CHO THUÊ NGUYÊN TẦNG 70M2, 2PN - VIEW CÔNG VIÊN THỐNG NHẤT","8,9 triệu/tháng",70 m²,Quận Đống Đa,"2 PN  Căn hộ dịch vụ, mini",hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=20
"Cho thuê nhà ngõ 9 phố Trần Quốc Hoàn, Dt 60m2 x 5 tầng có ĐH, NL, Bếp",25 triệu/tháng,60 m²,Quận Cầu Giấy,Văn phòng,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=20
Cho thuê văn phòng kinh doanh nhà ở 7tr 92m2 3 tầng,7 triệu/tháng,92 m²,Huyện Đông Anh,Văn phòng,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=20
Chính chủ cho thuê căn hộ 3 ngủ 2VS Toà S3 chung cư Goldmark,19 triệu/tháng,94 m²,Quận Bắc Từ Liêm,3 PN  Chung cư,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=20
"Cho thuê căn nhà ngõ 164 phố Hoa Bằng, Dt 52m x 4 tầng có nội thất",18 triệu/tháng,52 m²,Quận Cầu Giấy,"5 PN  Nhà ngõ, hẻm",hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=20
"Cho thuê căn hộ The Park Home-Thành Thái, 80m2, 2ngủ",16 triệu/tháng,80 m²,Quận Cầu Giấy,2 PN  Chung cư,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=20
"cho thuê căn hộ 2 ngủ, hơn 65m2, tòa N04B1 Thành Thái",13 triệu/tháng,65 m²,Quận Cầu Giấy,2 PN  Chung cư,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=20
"căn hộ 2 ngủ đẹp đầy đủ nội thất tại Golden West, số 2 Lê Văn Thiêm",15 triệu/tháng,85 m²,Quận Thanh Xuân,2 PN  Chung cư,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=20
"Cho thuê căn hộ 3 ngủ, D5C Trần Thái Tông- đủ đồ",16 triệu/tháng,100 m²,Quận Cầu Giấy,3 PN  Chung cư,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=20
"Cho thuê căn hộ The Park Home-Thành Thái, 80m2, 2ngủ",16 triệu/tháng,80 m²,Quận Cầu Giấy,2 PN  Chung cư,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=20
"cho thuê căn hộ 3 ngủ, A10 Nam Trung Yên, đầy đủ nội thất",18 triệu/tháng,100 m²,Quận Cầu Giấy,3 PN  Chung cư,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=20
"Cho thuê căn góc 120m2, 3 ngủ- tòa 17T8 Hoàng Đạo Thúy",17 triệu/tháng,120 m²,Quận Cầu Giấy,3 PN  Chung cư,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=20
Cho thuê căn hộ 3 ngủ- 137 Nguyễn Ngọc Vũ,"14,5 triệu/tháng",90 m²,Quận Cầu Giấy,3 PN  Chung cư,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=21
Cần cho thuê căn hộ tòa 15T Nguyễn Thị Định,"16,5 triệu/tháng",100 m²,Quận Cầu Giấy,3 PN  Chung cư,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=21
"cho thuê căn hộ Central Field, 219Trung kính, 70m2, 2 ngủ, đủ đồ",16 triệu/tháng,75 m²,Quận Cầu Giấy,2 PN  Chung cư,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=21
"cần cho thuê căn hộ Discovery Complex, 302 Cầu giấy, 150m2, 3 ngủ",26 triệu/tháng,150 m²,Quận Cầu Giấy,3 PN  Chung cư,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=21
"Cho thuê căn hộ 173 Xuân Thủy, 104m2, 3 ngủ, đủ đồ",17 triệu/tháng,104 m²,Quận Cầu Giấy,3 PN  Chung cư,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=21
"Cho thuê nhà riêng 50m2 Giáp Nhị, Hoàng Mai, Hà Nội","5,5 triệu/tháng",25 m²,Quận Hoàng Mai,"1 PN  Hướng Đông Nam  Nhà ngõ, hẻm",hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=21
CC cho thuê Đa Sỹ Hà Đông 45m2 * 5 TẦNG - KINH DOANH- ÔTÔ NGANG QUA,14 triệu/tháng,45 m²,Quận Hà Đông,"5 PN  Nhà ngõ, hẻm",hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=21
"Cho thuê nhà làm văn phòng, kho xưởng, gara oto tại Đường Mỹ Đình 1, P","3,45 triệu/tháng",170 m²,Quận Nam Từ Liêm,"1 PN  Hướng Đông Nam  Nhà mặt phố, mặt tiền",hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=21
CĂN HỘ STU 1N1K CỬA SỔ THOÁNG NGAY BẾN XE MỸ ĐÌNH  - ĐH THƯƠNG MẠI,5 triệu/tháng,40 m²,Quận Nam Từ Liêm,"1 PN  Hướng Tây  Căn hộ dịch vụ, mini",hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=21
Phòng trọ Mậu Lương,"2,5 triệu/tháng",15 m²,Quận Hà Đông,Nội thất đầy đủ,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=21
Cho thuê nhà dự án Happy Land Đông Anh,10 triệu/tháng,80 m²,Huyện Đông Anh,6 PN  Hướng Tây  Nhà phố liền kề,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=21
Cần nhượng lại phòng,"2,6 triệu/tháng",22 m²,Quận Bắc Từ Liêm,N/A,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=21
"Nhà 7 tầng ngõ 204 Trần duy hưng giá 2tr đến 4,5tr",2 triệu/tháng,16 m²,Quận Cầu Giấy,N/A,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=21
"Chung cư mini 7 tầng, 71 gốc đề minh khai và trần đại nghĩa","2,2 triệu/tháng",18 m²,Quận Hai Bà Trưng,Nội thất đầy đủ,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=21
"Chung cư 6 tầng 228 Nguyễn Trãi giá 2,3tr đến 4,8tr","2,3 triệu/tháng",16 m²,Quận Thanh Xuân,N/A,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=21
"CHÍNH CHỦ CHO THUÊ 2 TẦNG LÀM VĂN PHÒNG TẠI KHU D GELEXIMCO, DƯƠNG NỘI",20 triệu/tháng,144 m²,Huyện Hoài Đức,Văn phòng  Hoàn thiện cơ bản,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=21
"Cho thuê nhà hộ gia đình, thoáng mát, ô tô tránh",15 triệu/tháng,37 m²,Huyện Thanh Trì,"4 PN  Nhà mặt phố, mặt tiền",hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=21
"Mặt bằng kinh doanh 200m2, 36 phố Hào Nam",50 triệu/tháng,200 m²,Quận Đống Đa,Mặt bằng kinh doanh,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=21
Cho thuê nguyên căn ngõ 282 Định Công,"12,5 triệu/tháng",35 m²,Quận Hoàng Mai,"3 PN  Nhà ngõ, hẻm",hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=21
Chung cư 26 Liễu Giai Tower 74m2 2pn 2vs 16tr,16 triệu/tháng,74 m²,Quận Ba Đình,2 PN  Chung cư,hôm qua,https://www.nhatot.com/thue-bat-dong-san-ha-noi?page=21
